New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
aqt	acquisition,capture,obtainment,acquired	290	/æqt/	AE|Q|T	aaqt	s	3
okd	rock,stone,lithic	288	/ɒkd/	AA|K|D	okd	cg	3
eltn	selection,choice,option,optional,discretionary,choose	287	/ɛltn/	EH|L|T|N	ehltn	m	2
utsk	cutting,incision,cut,laceration,incised,slicing,incising,slice	286	/ʌtsk/	AH|T|S|K	uhtsk	t	4
énm	meaning,means,mean	285	/iːnm/	IY|N|M	eenm	z	2
edl	cranial,skull,head,headed	282	/ɛdl/	EH|D|L	ehdl	h	4
élg	engagement,involvement	282	/iːlg/	IY|L|G	eelg	l	2
ants	future,anticipation,foresight	279	/ænts/	AE|N|T|S	aants	ğ	2
elz	title,name,designation,moniker,naming,designated,surname,named,titles	278	/ɛlz/	EH|L|Z	ehlz	z	3
ipt	writing,written,script,writer,writings,scripted,write	277	/ɪpt/	IH|P|T	ihpt	z	2
etm	metal,metallic	276	/ɛtm/	EH|T|M	ehtm	cv	3
äwd	flawed,flaw,imperfection	276	/ɔːwd/	AO|W|D	awwd	u	4
ëmy	mineral,miner,minerals	274	/ɜːmj/	ER|M|Y	ermy	c	4
edky	drug,medication,pharmacological,prescription	273	/ɛdkj/	EH|D|K|Y	ehdky	sc	3
exn	expansion,expanse,inflation	273	/ɛksn/	EH|KS|N	ehksn	k	2
étr	theatrical,dramatic,theater	272	/iːtɹ/	IY|T|R	eetr	z	3
ánj	risk,danger,hazard,hazardous,risky,peril	271	/eɪndʒ/	EY|N|JH	aynj	u	3
ezl	resolution,resolute,unwavering	270	/ɛzl/	EH|Z|L	ehzl	m	2
únɛ	communication,community,commune	267	/uːnɛ/	UW|N|EH	ooneh	z	2
ís	observation,observance	266	/aɪs/	AY|S	iys	f	2
erm	ritual,ceremonial	265	/ɛɹm/	EH|R|M	ehrm	w	2
asg	gas,vapor,gaseous,aeriform,vaporous,vaporized	263	/æsg/	AE|S|G	aasg	jc	3
ûltr	cultural,culture,civilization	263	/ʊltɹ/	UH|L|T|R	uultr	ß	3
únv	universal,global,universe,world,universally,globally	262	/uːnv̩/	UW|N|V	oonv	j	2
âmnt	garment,attire,clothing,undergarment,garments,attired,apparel	260	/ɑːmnt/	AA|M|N|T	ahmnt	d	4
ispl	discipline,disciplinary,disciplines	260	/ɪspl/	IH|S|P|L	ihspl	s	3
ínt	entity,entities	259	/aɪnt/	AY|N|T	iynt	n	2
övz	division,divisions	259	/ɔɪvz/	OY|V|Z	oivz	l	2
osp	potential,possibility,possible	257	/ɒsp/	AA|S|P	osp	j	2
alth	vitality,vigor,vital,vitalism	254	/ælθ/	AE|L|TH	aalth	h	2
impt	symptom,indicator,indication,indicating,indicated,indicators	253	/ɪmpt/	IH|M|P|T	ihmpt	h	4
éky	breakdown,decay,decomposition,decaying,decayed	253	/iːkj/	IY|K|Y	eeky	s	4
élb	yielding,flexible,elastic,flexibility,pliable,elasticity,flexibly	252	/iːlb/	IY|L|B	eelb	þ	4
ërd	word,vocabulary,lexical,wording	252	/ɜːɹd/	ER|R|D	errd	zj	3
arrt	narrative,fable,story,diegetic,narratives	251	/æɹt/	AE|R|R|T	aarrt	z	2
abr	textile,fabric,cloth,linen,felt,muslin,clothed	250	/æbɹ/	AE|B|R	aabr	b	4
údsh	judicial,court,jury,tribunal,magistrate	249	/uːdʃ/	UW|D|SH	oodsh	s	2
ésp	peace,calm,peaceful,composure,tranquility,pacifist,tranquilizer,calmness	249	/iːsp/	IY|S|P	eesp	sþ	2
úpg	group,grouping,ensemble,ensembles	249	/uːpg/	UW|P|G	oopg	ßk	4
eltr	electrical,electric,voltage	249	/ɛltɹ/	EH|L|T|R	ehltr	v	3
únt	unit,units	248	/uːnt/	UW|N|T	oont	k	4
önd	joint,articulation,jointed	246	/ɔɪnd/	OY|N|D	oind	u	4
ird	bird,avian,passerine,songbird,waterfowl,birds	245	/ɪɹd/	IH|R|D	ihrd	bp	4
inx	skin,epidermal,dermal,cutaneous,epidermis,skinned	244	/ɪnks/	IH|N|KS	ihnks	bs	4
ëmst	administrative	244	/ɜːmst/	ER|M|S|T	ermst	s	4
ergy	aerial,gliding,airborne,flight,fly,flying	243	/ɛɹgj/	EH|R|G|Y	ehrgy	p	4
ip	three,third,triple,threefold,tertiary,trinity	243	/ɪp/	IH|P	ihp	u	4
efst	festival,celebratory,celebration,festive,celebrated,celebrations,celebrity,celebrant,festivals	241	/ɛfst/	EH|F|S|T	ehfst	ß	4
árl	reality,real,realities	240	/eɪɹl/	EY|R|L	ayrl	n	2
emsh	emission,discharge,emitting,discharged,emitted	239	/ɛmʃ/	EH|M|SH	ehmsh	p	2
avr	behavioral,behavior	238	/ævɹ/	AE|V|R	aavr	s	3
éds	seed,spore,sporangium,ovule,seeded,seeding,spores	238	/iːds/	IY|D|S	eeds	u	4
ajr	matrimonial,marriage,marital,spouse,nuptial,prematrimonial,postmatrimonial,wedding,spouses,wedded	237	/ædʒɹ/	AE|JH|R	aajr	l	4
ap	rapid,immediate,haste,quick,swift,hurry,instant	236	/æp/	AE|P	aap	ğ	2
ónsk	bone,skeletal	236	/oʊnsk/	OW|N|S|K	ohnsk	gs	4
ing	string,yarn,cord,wire,thread,cable,rope,threaded,stringed,threading,roped	234	/ɪng/	IH|N|G	ihng	zk	4
érf	fear,terror,fearful,dread,terrifying,panic,fright,scared	233	/iːɹf/	IY|R|F	eerf	þf	4
ënb	recording,record,recorded,recorder,records,recordation	233	/ɜːnb/	ER|N|B	ernb	b	4
apd	foundational,base,basis	232	/æpd/	AE|P|D	aapd	g	2
ínm	alignment	231	/aɪnm/	AY|N|M	iynm	s	3
anz	examination,scrutiny,examiner,inspector,examined	230	/ænz/	AE|N|Z	aanz	z	2
ormn	roman,romanized	230	/ɒɹmn/	AA|R|M|N	ormn	ñ	4
ávty	cavity,opening,aperture,orifice,pit,pore,hole,cleft,perforation,openings,perforated	230	/eɪvtj/	EY|V|T|Y	ayvty	h	4
âkt	market,retail,sale,sales,retailer,sell	230	/ɑːkt/	AA|K|T	ahkt	c	3
ëq	greek	229	/ɜːq/	ER|Q	erq	ñß	4
apy	approval,consent,permission,authorization,authorized,permitted,permitting,authorizing,allow	229	/æpj/	AE|P|Y	aapy	s	2
öj	joy,joyful,euphoric,cheerful,joyous,ecstatic,happy,happiness	229	/ɔɪdʒ/	OY|JH	oij	u	4
akw	posterior,backward,back,rear	229	/ækw/	AE|K|W	aakw	p	2
ánp	pain,suffering,agonizing,torment,agony,nociceptive,nociception,painful	228	/eɪnp/	EY|N|P	aynp	þv	3
eksh	connection,linkage,linking,link,bonded,attached,connectivity,attachable	228	/ɛkʃ/	EH|K|SH	ehksh	l	2
ors	force,forcing	228	/ɒɹs/	AA|R|S	ors	vt	2
éd	velocity,acceleration,speed,accelerator,speeding	227	/iːd/	IY|D	eed	p	2
ëmt	reasoning	226	/ɜːmt/	ER|M|T	ermt	m	4
imz	immune,immunity,immunization	224	/ɪmz/	IH|M|Z	ihmz	s	2
ünd	limitation,bound,restriction,constraint,limit,restricting,bounded,limited,constraining,limiter,limiting,bounds,bounding	224	/aʊnd/	AW|N|D	ownd	s	2
arg	arrogant,arrogance,pompous,smug,boastful,presumptuous,boastfulness	223	/æɹg/	AE|R|G	aarg	þ	4
ért	tree,arboreal,trees	221	/iːɹt/	IY|R|T	eert	gl	3
énst	subsequent,subsequence	220	/iːnst/	IY|N|S|T	eenst	ğ	2
emk	chemical	218	/ɛmk/	EH|M|K	ehmk	c	4
úps	military,infantry,troop,regimental,brigade	215	/uːps/	UW|P|S	oops	s	2
ensr	sensory	214	/ɛnsɹ/	EH|N|S|R	ehnsr	f	2
áyl	layer,layering,layers	213	/eɪjl/	EY|Y|L	ayyl	k	2
ikl	vehicular,vehicle,automobile	212	/ɪkl/	IH|K|L	ihkl	b	4
epth	deep,depth	211	/ɛpθ/	EH|P|TH	ehpth	u	4
uspt	susceptibility,susceptible	211	/ʌspt/	AH|S|P|T	uhspt	n	3
intrm	intermediate	211	/ɪntɹm/	IH|N|T|R|M	ihntrm	p	4
ufkr	political,authoritarian,politics,politeness	210	/ʌfkɹ/	AH|F|K|R	uhfkr	s	3
oyp	reproduction,replication,replicative,replicating	209	/ɒjp/	AA|Y|P	oyp	h	2
ónnt	component	208	/oʊnnt/	OW|N|N|T	ohnnt	b	4
útn	fruit,fruiting,fruited	206	/uːtn/	UW|T|N	ootn	ßk	3
epr	representation,portrayal	206	/ɛpɹ/	EH|P|R	ehpr	j	2
iv	anticipatory,preemptive	203	/ɪv̩/	IH|V	ihv	m	2
inr	internal,indwelling,internalize,internally,internalized	203	/ɪnɹ/	IH|N|R	ihnr	l	2
unssh	pronunciation	202	/ʌnssh/	AH|N|S|S|HH	uhnssh	z	2
ûd	wooden,wood,timber,woody,hardwood,woodworking,woodcutter,wooded,lumber	202	/ʊd/	UH|D	uud	b	2
os	loss	201	/ɒs/	AA|S	os	kt	3
ónr	possession,ownership,possess,possessing	200	/oʊnɹ/	OW|N|R	ohnr	b	2
absl	absolute,exact,precise,exactness,absolutely	198	/æbsl/	AE|B|S|L	aabsl	j	2
urr	current,contemporary,present,currents	198	/ʌɹɹ/	AH|R|R	uhrr	ğ	2
infl	inflammation	197	/ɪnfl/	IH|N|F|L	ihnfl	h	2
isch	christian	195	/ɪstʃ/	IH|S|CH	ihsch	u	3
ivn	divination,prophetic,prophet	195	/ɪvn/	IH|V|N	ihvn	w	3
érty	exterior,outer,facade,exteriorization	195	/iːɹtj/	IY|R|T|Y	eerty	b	4
ékr	requirement,demand,necessity,prerequisite,necessitous,need,demanded,necessitation,necessitating,demanding	195	/iːkɹ/	IY|K|R	eekr	s	2
aty	status,statue	194	/ætj/	AE|T|Y	aaty	ß	2
ârbn	carbon,carbonyl,carbonic,carbonized,carbonizing,carbonization	194	/ɑːɹbn/	AA|R|B|N	ahrbn	c	5
âmf	harm,damage,damaging,harming	194	/ɑːmf/	AA|M|F	ahmf	u	3
ösn	toxic,toxin,poison,poisoning,toxicity,poisonous	192	/ɔɪsn/	OY|S|N	oisn	s	2
úrl	neural,nerve,neuron	192	/uːɹl/	UW|R|L	oorl	h	4
ówl	low,lower,lowest	192	/oʊwl/	OW|W|L	ohwl	u	4
epn	weapon,firearm,artillery,armament,ordnance,ammunition,firearms,gun	192	/ɛpn/	EH|P|N	ehpn	s	4
edk	medical	192	/ɛdk/	EH|D|K	ehdk	s	2
enlt	penalty,punitive,punishment,penal,punisher,punish	191	/ɛnlt/	EH|N|L|T	ehnlt	s	3
upf	vertical,vertically	191	/ʌpf/	AH|P|F	uhpf	p	2
erf	verification,authentication	188	/ɛɹf/	EH|R|F	ehrf	u	3
asm	assimilating,assimilation,assimilate,assimilated,assimilator	187	/æsm/	AE|S|M	aasm	s	2
etk	detailed,detail,meticulous,detailing	187	/ɛtk/	EH|T|K	ehtk	k	4
ithm	rhythmic,rhythm,tempo,pulse	186	/ɪθm/	IH|TH|M	ihthm	ğ	4
updy	bipedal,walking,ambulatory,strutting,swaggering,walk	186	/ʌpdj/	AH|P|D|Y	uhpdy	u	5
ënth	nature,naturalization	184	/ɜːnθ/	ER|N|TH	ernth	h	2
evsh	elevation,altitude,elevating	183	/ɛvʃ/	EH|V|SH	ehvsh	p	2
ës	reversal,reversion,reversing,reversed,reverser	182	/ɜːs/	ER|S	ers	ğ	2
andr	standard,standardized,standardization,standards,benchmark	181	/ændɹ/	AE|N|D|R	aandr	ß	2
ârtn	coalition,partnership,ally	181	/ɑːɹtn/	AA|R|T|N	ahrtn	s	3
ësp	dispersion,scattering,scattered,dispersed,dispersal,dispersing,scatter	181	/ɜːsp/	ER|S|P	ersp	n	3
alr	caloric	181	/ælɹ/	AE|L|R	aalr	v	4
unn	non	180	/ʌnn/	AH|N|N	uhnn	u	*
unk	functional,functioning,functionality	180	/ʌnk/	AH|N|K	uhnk	d	2
instr	instruction,instructions	179	/ɪnstɹ/	IH|N|S|T|R	ihnstr	z	2
ulsh	propulsion,propelled,thrust,push,propulsive,propeller,pushed,thrusting,propellant,pushing	179	/ʌlʃ/	AH|L|SH	uhlsh	s	2
úrfy	purification,purity,purified,purify,purifier,purifying	179	/uːɹfj/	UW|R|F|Y	oorfy	ts	3
ërch	church,ecclesiastical,temple,diocesan,parish	178	/ɜːɹtʃ/	ER|R|CH	errch	bw	4
elm	element,elements	178	/ɛlm/	EH|L|M	ehlm	c	4
éyr	desire,yearning,craving,desired,pining,desiring,desirable	177	/iːjɹ/	IY|Y|R	eeyr	n	3
ëvshn	preservation,preserving,preserved,preserve	177	/ɜːvʃn/	ER|V|SH|N	ervshn	h	2
enk	mechanical,mechanized,mechanically	176	/ɛnk/	EH|N|K	ehnk	d	2
orsf	forceful,forced,nonconsensual	176	/ɒɹsf/	AA|R|S|F	orsf	s	4
aj	athletic,gymnastic,acrobatic,athlete,athletes	176	/ædʒ/	AE|JH	aaj	s	4
orzy	flat,horizontal,flattened,flatness	174	/ɒɹzj/	AA|R|Z|Y	orzy	u	4
etsh	competition,competitive,rivalry	174	/ɛtʃ/	EH|T|SH	ehtsh	l	2
anty	anatomy	173	/æntj/	AE|N|T|Y	aanty	h	3
ipl	diplomatic,diplomacy	173	/ɪpl/	IH|P|L	ihpl	s	3
óvs	oversight,custodial,custody,supervisory,supervision,supervise	172	/oʊvs/	OW|V|S	ohvs	s	4
övy	verbal	172	/ɔɪvj/	OY|V|Y	oivy	z	2
úp	superior,superiority	171	/uːp/	UW|P	oop	s	3
úml	volume,volumes	171	/uːml/	UW|M|L	ooml	k	2
imb	appendage,limb,legged,leg,limbed,appendages	170	/ɪmb/	IH|M|B	ihmb	l	3
ent	prevention,avoidance,preventing,preventer,preventative,avoiding,prevented,avoider,avoided	170	/ɛnt/	EH|N|T	ehnt	s	2
ärd	coordinate,coordination,coordinator,coordinated	170	/ɔːɹd/	AO|R|D	awrd	s	2
íksh	direct,directional	169	/aɪkʃ/	AY|K|SH	iyksh	s	2
ashn	rational	169	/æʃn/	AE|SH|N	aashn	n	2
eld	cell,celled,cells	169	/ɛld/	EH|L|D	ehld	bh	3
úvn	juvenile,infant,child,prepubescent,immature,infantile	169	/uːvn/	UW|V|N	oovn	h	2
éksh	detection	169	/iːkʃ/	IY|K|SH	eeksh	s	2
amr	grammatical	168	/æmɹ/	AE|M|R	aamr	z	3
afh	favorable,favor	168	/æfh/	AE|F|HH	aafh	þ	2
âtk	particle	168	/ɑːtk/	AA|T|K	ahtk	c	4
émh	emotional	168	/iːmh/	IY|M|HH	eemh	þ	2
ófsh	professional,occupational,employment,profession,career,vocational,vocation	168	/oʊfʃ/	OW|F|SH	ohfsh	d	2
ótn	photon	168	/oʊtn/	OW|T|N	ohtn	v	5
ensv	comprehensive,thorough	167	/ɛnsv/	EH|N|S|V	ehnsv	n	2
elr	cellular	166	/ɛlɹ/	EH|L|R	ehlr	h	4
éqn	equine,equestrian,equid,horse,foal	165	/iːqn/	IY|Q|N	eeqn	h	4
abd	abdominal,stomach,gastric,abdomen,belly	165	/æbd/	AE|B|D	aabd	h	4
onstr	construction,building,build,buildings,construct	165	/ɒnstɹ/	AA|N|S|T|R	onstr	b	2
ast	asset	164	/æst/	AE|S|T	aast	c	4
inh	respiratory,breathing,inhalation,breath	163	/ɪnh/	IH|N|HH	ihnh	h	4
evn	celestial,heavenly,sky	163	/ɛvn/	EH|V|N	ehvn	ž	3
ätht	authoritative,authoritatively	163	/ɔːθt/	AO|TH|T	awtht	s	2
ísty	parasite,parasitic,parasitism	163	/aɪstj/	AY|S|T|Y	iysty	h	5
ímt	climate,weather,wear,climatic,erosion,meteorological,weathering,weathered	161	/aɪmt/	AY|M|T	iymt	g	3
agn	magnetic,geomagnetic	160	/ægn/	AE|G|N	aagn	v	2
edy	educational,training,education,educated,train	159	/ɛdj/	EH|D|Y	ehdy	z	3
ansl	cancellation,revocation,nullification,annulment,revoked,cancel,revoke,revoking,cancelled	159	/ænsl/	AE|N|S|L	aansl	s	3
expl	explanatory	159	/ɛkspl/	EH|KS|P|L	ehkspl	z	2
embr	membrane,membranes	159	/ɛmbɹ/	EH|M|B|R	ehmbr	h	4
úzhy	infusion,infused,infusing	159	/uːʒj/	UW|ZH|Y	oozhy	l	2
ás	bias,discriminatory,prejudiced,biased,prejudice,intolerant	158	/eɪs/	EY|S	ays	l	4
érl	healing,healer	158	/iːɹl/	IY|R|L	eerl	h	4
ëntl	atonement,pardon,forgiveness,forgiving,forgivable,forgive	158	/ɜːntl/	ER|N|T|L	erntl	w	2
iml	stimulation,stimulating,stimulant,stimulated	158	/ɪml/	IH|M|L	ihml	þ	2
insty	institutional,institution,institutions	158	/ɪnstj/	IH|N|S|T|Y	ihnsty	ß	2
ers	spared,sparing	157	/ɛɹs/	EH|R|S	ehrs	u	4
évsh	evasion,evasive,escape	157	/iːvʃ/	IY|V|SH	eevsh	s	2
ädw	broad,widespread	156	/ɔːdw/	AO|D|W	awdw	u	4
ójt	projectile,ballistic,throwing,throw	156	/oʊdʒt/	OW|JH|T	ohjt	b	5
ëvty	curvature,curve,curved,wavy,curving,sinuous,curves	156	/ɜːvtj/	ER|V|T|Y	ervty	b	3
ert	territorial,territory	155	/ɛɹt/	EH|R|T	ehrt	ž	2
onf	confusion,bewilderment,confused,baffling,inexplicable	155	/ɒnf/	AA|N|F	onf	f	2
istk	systematic,systematically	155	/ɪstk/	IH|S|T|K	ihstk	g	2
inty	intensity,intense,intensive	155	/ɪntj/	IH|N|T|Y	ihnty	k	2
ulp	culpability,guilt	154	/ʌlp/	AH|L|P	uhlp	s	3
ídw	lateral,sided,side,sideways,sides	154	/aɪdw/	AY|D|W	iydw	p	2
önt	point,points,pointe	154	/ɔɪnt/	OY|N|T	oint	dž	4
ûlbr	equilibrium,balance	154	/ʊlbɹ/	UH|L|B|R	uulbr	s	2
ag	agricultural	153	/æg/	AE|G	aag	h	3
ót	protein,peptide,proteins	153	/oʊt/	OW|T	oht	h	5
izhy	impact,collision,impacted	153	/ɪʒj/	IH|ZH|Y	ihzhy	p	2
undm	fundamental,basic,bottom,foundation,rudiment,bottomed,basal	152	/ʌndm/	AH|N|D|M	uhndm	n	2
ony	honorable,dignity,honor,rectitude,honored,honoring,honors	152	/ɒnj/	AA|N|Y	ony	s	2
iksh	friction,frictional,abrasion,rubbing	152	/ɪkʃ/	IH|K|SH	ihksh	v	2
achm	achievement,attainment,successful,success,accomplishment,attainable,achieved,achieving,achievable,succeed	151	/ætʃm/	AE|CH|M	aachm	s	3
orly	moral,righteous,morality,morals,morally	151	/ɒɹlj/	AA|R|L|Y	orly	s	2
ágr	aromatic,fragrant	151	/eɪgɹ/	EY|G|R	aygr	c	4
óz	ice,cold,frozen,freezing,arctic,icy,freeze,coldness	151	/oʊz/	OW|Z	ohz	u	4
ádv	advocacy	151	/eɪdv/	EY|D|V	aydv	s	3
ekf	respectful,respect,respected,respective,respecting	151	/ɛkf/	EH|K|F	ehkf	l	2
ésn	descent,downward,down,drop,downslope,descending	151	/iːsn/	IY|S|N	eesn	p	2
insd	interior,indoor,inside,interiorization	151	/ɪnsd/	IH|N|S|D	ihnsd	p	2
eshn	questioning,inquiry,question,interrogation,query,inquiries	151	/ɛʃn/	EH|SH|N	ehshn	m	4
âskm	supposition,hypothetical,assumption,conjecture,assumed,guessing,guess	151	/ɑːskm/	AA|S|K|M	ahskm	n	2
áshy	compensation,reparation,repayment	151	/eɪʃj/	EY|SH|Y	ayshy	c	3
as	mass	150	/æs/	AE|S	aas	kc	3
ength	length,long,longest,longing	150	/ɛŋθ/	EH|NG|TH	ehngth	kž	4
ént	remittance,payment,disbursement,pay	150	/iːnt/	IY|N|T	eent	c	3
oskl	oscillation,vibration,oscillatory,oscillating,oscillator	150	/ɒskl/	AA|S|K|L	oskl	p	2
änth	fauna	149	/ɔːnθ/	AO|N|TH	awnth	h	3
épsh	sleep,slumber,slumbering,dormancy,sleeping	148	/iːpʃ/	IY|P|SH	eepsh	sh	2
epsh	reception,receptivity	148	/ɛpʃ/	EH|P|SH	ehpsh	ß	3
oxj	oxygen,oxygenation,oxygenated	148	/ɒksdʒ/	AA|KS|JH	oksj	c	5
úshy	solution,solute,dilution	148	/uːʃj/	UW|SH|Y	ooshy	n	2
inl	linear,straight,lineal,straightening	147	/ɪnl/	IH|N|L	ihnl	k	2
ârj	charge,charged,charging	147	/ɑːɹdʒ/	AA|R|JH	ahrj	kj	3
exl	sexual,sex,sexually	147	/ɛksl/	EH|KS|L	ehksl	h	4
élfj	leaf,foliage,leafy	146	/iːlfdʒ/	IY|L|F|JH	eelfj	u	4
änt	quantity,amount	146	/ɔːnt/	AO|N|T	awnt	k	2
édb	response,feedback	146	/iːdb/	IY|D|B	eedb	z	2
anx	anxious,anxiety,restlessness,worry	146	/ænks/	AE|N|KS	aanks	þ	2
olk	collection,collecting,collections	146	/ɒlk/	AA|L|K	olk	k	2
ulfr	sulfur,sulfuric,sulfurous	146	/ʌlfɹ/	AH|L|F|R	uhlfr	c	5
exch	exchange	145	/ɛkstʃ/	EH|KS|CH	ehksch	p	3
évt	evaluative	145	/iːvt/	IY|V|T	eevt	k	2
évd	evidence,evident	145	/iːvd/	IY|V|D	eevd	z	3
äsn	sin,wicked,sinful,wick	145	/ɔːsn/	AO|S|N	awsn	ws	2
ëfm	performance	145	/ɜːfm/	ER|F|M	erfm	j	2
offs	officer,office,workplace,officers	145	/ɒffs/	AA|F|F|S	offs	s	5
ásd	based	145	/eɪsd/	EY|S|D	aysd	u	3
ifsh	fish,fishing,salmon,angling	144	/ɪfʃ/	IH|F|SH	ihfsh	br	4
ondm	condemnation,scolding,blame,rebuke,reproach	144	/ɒndm/	AA|N|D|M	ondm	s	2
ungfl	fungal,fungus,fungicidal	144	/ʌŋfl/	AH|NG|F|L	uhngfl	h	4
ást	flavor,gustatory,taste,tasteful,flavored	144	/eɪst/	EY|S|T	ayst	c	3
insk	insect,bug,insectoid	143	/ɪnsk/	IH|N|S|K	ihnsk	h	4
env	environment,environmental,ecosystem,ecological	143	/ɛnv̩/	EH|N|V	ehnv	n	2
ärgn	organ	143	/ɔːɹgn/	AO|R|G|N	awrgn	d	4
ibl	biblical,scriptural,scripture	143	/ɪbl/	IH|B|L	ihbl	w	4
ogr	geographic,geography	143	/ɒgɹ/	AA|G|R	ogr	ž	3
öff	official,officially	143	/ɔɪff/	OY|F|F	oiff	s	2
agtm	practical,pragmatic	142	/ægtm/	AE|G|T|M	aagtm	d	2
omty	commitment,committing,perpetrator,perpetrating	142	/ɒmtj/	AA|M|T|Y	omty	s	2
énsy	genus	141	/iːnsj/	IY|N|S|Y	eensy	g	3
ûmb	numerical,digit,number,numbering,numeric,numeral,numbered	141	/ʊmb/	UH|M|B	uumb	k	4
atr	attraction,alluring,attracting,allure,attractant,attractiveness	140	/ætɹ/	AE|T|R	aatr	þ	2
ipch	pitch,tone	140	/ɪptʃ/	IH|P|CH	ihpch	kğ	4
ár	follicle,hair,haired	140	/eɪɹ/	EY|R	ayr	h	4
ûnd	below	140	/ʊnd/	UH|N|D	uund	p	2
ign	signal,signaled	139	/ɪgn/	IH|G|N	ihgn	z	2
ixd	mixed,mixture	138	/ɪksd/	IH|KS|D	ihksd	u	4
epy	preparation,preparatory	138	/ɛpj/	EH|P|Y	ehpy	s	2
oms	dominant,dominance,dominated,domination,domineering	138	/ɒms/	AA|M|S	oms	s	2
âk	hierarchical,hierarchically	138	/ɑːk/	AA|K	ahk	s	2
anp	manipulation,manipulator,manipulative,handling,handle,manipulated	137	/ænp/	AE|N|P	aanp	sm	3
extp	expert,expertise	137	/ɛkstp/	EH|KS|T|P	ehkstp	h	4
alf	letter,alphabetical,alphabet,alphabetic	137	/ælf/	AE|L|F	aalf	z	4
ést	eastern,east	136	/iːst/	IY|S|T	eest	ž	4
índr	discovery,finding	136	/aɪndɹ/	AY|N|D|R	iyndr	z	2
últ	cruelty,cruel	136	/uːlt/	UW|L|T	oolt	þ	2
avsh	aversion,repulsion,averse	136	/ævʃ/	AE|V|SH	aavsh	þ	3
ékshn	reaction,reactivity	136	/iːkʃn/	IY|K|SH|N	eekshn	t	2
ugsh	gradual,slow,sluggish,slowing,deceleration,lethargic,decelerator	135	/ʌgʃ/	AH|G|SH	uhgsh	ğ	2
úth	tooth,dental,teeth,toothed	135	/uːth/	UW|T|HH	ooth	u	4
ínr	minor,minority	134	/aɪnɹ/	AY|N|R	iynr	k	3
úrj	courageous,audacity,fearless,bravery,courage,brave	133	/uːɹdʒ/	UW|R|JH	oorj	s	2
ekt	protective,protected	133	/ɛkt/	EH|K|T	ehkt	s	2
orj	storage,stored,repository,storing	133	/ɒɹdʒ/	AA|R|JH	orj	s	2
ukch	cleavage,splitting,fission,split,cleaved	132	/ʌktʃ/	AH|K|CH	uhkch	t	3
úlsh	foolish,stupidity,absurdity,foolishness,dumb,stupid	132	/uːlʃ/	UW|L|SH	oolsh	s	4
áfs	phase	132	/eɪfs/	EY|F|S	ayfs	ğb	3
úgr	sugar	131	/uːgɹ/	UW|G|R	oogr	c	4
inch	intent,deliberate,intentional,intended,intention,deliberation	131	/ɪntʃ/	IH|N|CH	ihnch	s	4
ârt	heart,cardiac,coronary	131	/ɑːɹt/	AA|R|T	ahrt	dr	4
akth	bacterial	130	/ækθ/	AE|K|TH	aakth	h	4
óts	coating,coated	130	/oʊts/	OW|T|S	ohts	c	4
elkt	electron,electronic	130	/ɛlkt/	EH|L|K|T	ehlkt	v	5
agsm	aggregation,amassing,hoarding,stockpile,stockpiling,muster,hoarded	129	/ægsm/	AE|G|S|M	aagsm	k	3
ipd	lipid,fat,cholesterol,fatty	129	/ɪpd/	IH|P|D	ihpd	h	5
úsh	revolutionary,rebellion,rebellious	129	/uːʃ/	UW|SH	oosh	s	2
ínl	line,lines	128	/aɪnl/	AY|N|L	iynl	wr	4
eshr	pressure,pressurization	128	/ɛʃɹ/	EH|SH|R	ehshr	s	3
óws	flow	128	/oʊws/	OW|W|S	ohws	rv	2
érh	era,cenozoic	127	/iːɹh/	IY|R|HH	eerh	g	4
onsh	conscious,consciousness	127	/ɒnʃ/	AA|N|SH	onsh	m	2
inrd	intestinal,intestine,bowel,colon	126	/ɪnɹd/	IH|N|R|D	ihnrd	h	4
olkv	collective	125	/ɒlkv/	AA|L|K|V	olkv	ß	2
âr	four,fourfold,fourth	125	/ɑːɹ/	AA|R	ahr	u	4
ashy	sympathetic,compassionate,compassion	125	/æʃj/	AE|SH|Y	aashy	þ	2
ansh	transition,transit	125	/ænʃ/	AE|N|SH	aansh	ğ	2
ext	external,externally,externality	124	/ɛkst/	EH|KS|T	ehkst	s	2
atsf	atmospheric,barometric	124	/ætsf/	AE|T|S|F	aatsf	g	5
émst	radical,extremist	123	/iːmst/	IY|M|S|T	eemst	t	2
anlz	analysis,analyzer,parsing,analyzing,analyze,analyzed	123	/ænlz/	AE|N|L|Z	aanlz	n	2
igr	figure,figures,figuration	123	/ɪgɹ/	IH|G|R	ihgr	k	3
ótsh	rotational,rotating,turning,turn,turned	122	/oʊtʃ/	OW|T|SH	ohtsh	g	3
éld	shielding,armor,shield,shields	122	/iːld/	IY|L|D	eeld	sb	2
áshn	duty,obligation,obligations,duties	122	/eɪʃn/	EY|SH|N	ayshn	s	2
unksh	intersection,junction,intersecting,crossover	122	/ʌnkʃ/	AH|N|K|SH	uhnksh	p	2
ond	bonding,bond,tie	122	/ɒnd/	AA|N|D	ond	lc	2
óbl	noble,aristocratic,nobility	121	/oʊbl/	OW|B|L	ohbl	ß	2
ésnd	descendant,descend,descendants	121	/iːsnd/	IY|S|N|D	eesnd	h	5
enst	dense,density	120	/ɛnst/	EH|N|S|T	ehnst	çk	3
